Date;Hydraulique;Eolien;Autres;Solaire;Thermique;Total 
2022-01-23 16:30;33412;1627;524;0;0;35563
2022-01-23 17:30;35600;1820;525;0;0;37945
2022-01-23 18:30;35409;1944;526;0;0;37879
2022-01-23 19:30;35106;1763;523;0;0;37392
2022-01-23 20:30;35016;1582;523;0;0;37121
2022-01-23 21:30;34741;1421;520;0;0;36682
2022-01-23 22:30;33986;1158;513;0;0;35657
2022-01-23 23:30;33428;930;511;0;0;34869
2022-01-24 00:30;32460;913;514;0;0;33887
2022-01-24 01:30;33163;794;514;0;0;34471
2022-01-24 02:30;33640;751;515;0;0;34906
2022-01-24 03:30;33973;775;515;0;0;35263
2022-01-24 04:30;34902;672;513;0;0;36087
2022-01-24 05:30;35077;515;514;0;0;36106
2022-01-24 06:30;35238;495;518;0;0;36251
2022-01-24 07:30;37067;532;519;0;0;38118
2022-01-24 08:30;36571;521;520;0;0;37612
2022-01-24 09:30;36230;300;519;0;0;37049
2022-01-24 10:30;34719;293;515;1;0;35528
2022-01-24 11:30;34816;275;518;1;0;35610
2022-01-24 12:30;35183;277;521;1;0;35982
2022-01-24 13:30;35201;251;524;1;0;35977
2022-01-24 14:30;35011;267;520;1;0;35799
2022-01-24 15:30;34894;136;522;0;0;35552
2022-01-24 16:30;35627;167;525;0;0;36319
2022-01-24 17:30;36369;385;524;0;0;37278
2022-01-24 18:30;35605;497;525;0;0;36627
2022-01-24 19:30;35686;621;528;0;0;36835
2022-01-24 20:30;34708;777;529;0;0;36014
2022-01-24 21:30;33955;786;530;0;0;35271
2022-01-24 22:30;34146;939;530;0;0;35615
2022-01-24 23:30;32543;1002;533;0;0;34078
2022-01-25 00:30;32922;1014;529;0;0;34465
2022-01-25 01:30;32969;847;531;0;0;34347
2022-01-25 02:30;32670;706;528;0;0;33904
2022-01-25 03:30;32809;593;526;0;0;33928
2022-01-25 04:30;33489;642;528;0;0;34659
2022-01-25 05:30;33796;561;530;0;0;34887
2022-01-25 06:30;34682;565;527;0;0;35774
2022-01-25 07:30;35813;909;526;0;0;37248
2022-01-25 08:30;35790;1073;525;0;197;37585
2022-01-25 09:30;35602;953;516;0;0;37071
2022-01-25 10:30;34653;864;510;0;0;36027
2022-01-25 11:30;34333;677;510;1;0;35521
2022-01-25 12:30;34044;492;512;1;0;35049
2022-01-25 13:30;32978;428;512;1;0;33919
2022-01-25 14:30;33370;360;514;0;0;34244
2022-01-25 15:30;33326;348;514;0;0;34188
2022-01-25 16:30;34804;399;511;0;0;35714
2022-01-25 17:30;36696;428;512;0;0;37636
2022-01-25 18:30;36367;557;513;0;0;37437
2022-01-25 19:30;35589;822;516;0;0;36927
2022-01-25 20:30;34869;1107;516;0;0;36492
2022-01-25 21:30;34826;1074;517;0;0;36417
2022-01-25 22:30;34196;1188;517;0;0;35901
2022-01-25 23:30;32538;1358;516;0;0;34412
2022-01-26 00:30;31830;1476;517;0;0;33823
2022-01-26 01:30;31931;1411;519;0;0;33861
2022-01-26 02:30;32088;1374;521;0;0;33983
2022-01-26 03:30;31878;1533;527;0;0;33938
2022-01-26 04:30;33623;1382;529;0;0;35534
2022-01-26 05:30;34801;1426;525;0;0;36752
2022-01-26 06:30;35350;1306;519;0;0;37175
2022-01-26 07:30;36652;1456;521;0;0;38629
2022-01-26 08:30;36280;1381;521;0;0;38182
2022-01-26 09:30;36386;1135;522;0;0;38043
2022-01-26 10:30;35234;1012;520;1;0;36767
2022-01-26 11:30;34941;1104;525;1;0;36571
2022-01-26 12:30;34513;1087;524;1;0;36125
2022-01-26 13:30;34900;1135;527;1;0;36563
2022-01-26 14:30;34261;1123;527;1;0;35912
2022-01-26 15:30;34195;1144;527;0;0;35866
2022-01-26 16:30;34494;1229;528;0;0;36251
2022-01-26 17:30;35789;1447;526;0;0;37762
2022-01-26 18:30;36181;1428;530;0;0;38139
2022-01-26 19:30;35622;1364;526;0;0;37512
2022-01-26 20:30;36203;1174;526;0;0;37903
2022-01-26 21:30;35236;1092;529;0;0;36857
2022-01-26 22:30;35562;932;529;0;0;37023
2022-01-26 23:30;34427;1063;535;0;0;36025
2022-01-27 00:30;34447;1101;535;0;0;36083
2022-01-27 01:30;34682;1185;534;0;0;36401
2022-01-27 02:30;34613;1318;537;0;0;36468
2022-01-27 03:30;34909;1410;538;0;0;36857
2022-01-27 04:30;35590;1583;537;0;0;37710
2022-01-27 05:30;35717;1736;538;0;0;37991
2022-01-27 06:30;35001;1926;536;0;0;37463
2022-01-27 07:30;35751;2141;536;0;0;38428
2022-01-27 08:30;36206;2395;537;0;0;39138
2022-01-27 09:30;36203;2205;537;0;0;38945
2022-01-27 10:30;35144;2114;536;1;0;37795
2022-01-27 11:30;35456;2164;536;1;0;38157
2022-01-27 12:30;36246;2187;518;1;0;38952
2022-01-27 13:30;35479;2207;518;1;0;38205
2022-01-27 14:30;34436;2434;512;1;0;37383
2022-01-27 15:30;34157;2673;510;0;0;37340
2022-01-27 16:30;35119;2861;509;0;0;38489
2022-01-27 17:30;35810;2607;511;0;0;38928
2022-01-27 18:30;35030;2579;513;0;0;38122
2022-01-27 19:30;34282;2579;513;0;0;37374
2022-01-27 20:30;34026;2642;510;0;0;37178
2022-01-27 21:30;33638;2623;509;0;0;36770
2022-01-27 22:30;32164;2905;510;0;0;35579
2022-01-27 23:30;30489;2638;507;0;0;33634
2022-01-28 00:30;30435;2383;510;0;0;33328
2022-01-28 01:30;30105;2196;509;0;0;32810
2022-01-28 02:30;30319;2009;510;0;0;32838
2022-01-28 03:30;30659;1786;510;0;0;32955
2022-01-28 04:30;30688;1542;511;0;0;32741
2022-01-28 05:30;32359;1314;511;0;0;34184
2022-01-28 06:30;35121;1152;512;0;0;36785
2022-01-28 07:30;37064;1071;511;0;333;38979
2022-01-28 08:30;36742;959;512;0;418;38631
2022-01-28 09:30;36245;875;510;0;110;37740
2022-01-28 10:30;34680;715;506;1;0;35902
2022-01-28 11:30;34390;773;510;1;0;35674
2022-01-28 12:30;33765;818;500;1;0;35084
2022-01-28 13:30;33243;756;499;1;0;34499
2022-01-28 14:30;33048;676;501;1;0;34226
2022-01-28 15:30;33350;641;501;0;0;34492
2022-01-28 16:30;35149;689;501;0;0;36339
2022-01-28 17:30;36937;828;499;0;0;38264
2022-01-28 18:30;36732;899;499;0;0;38130
2022-01-28 19:30;36436;956;502;0;0;37894
2022-01-28 20:30;36748;951;505;0;0;38204
2022-01-28 21:30;36112;890;505;0;0;37507
2022-01-28 22:30;35363;943;504;0;0;36810
2022-01-28 23:30;33442;1003;502;0;0;34947
2022-01-29 00:30;33431;842;503;0;0;34776
2022-01-29 01:30;34064;734;502;0;0;35300
2022-01-29 02:30;34248;869;503;0;0;35620
2022-01-29 03:30;33999;1420;503;0;0;35922
2022-01-29 04:30;34197;1349;501;0;0;36047
2022-01-29 05:30;35407;1032;502;0;0;36941
2022-01-29 06:30;35606;1398;501;0;0;37505
2022-01-29 07:30;35954;1754;502;0;0;38210
2022-01-29 08:30;36739;1789;504;0;0;39032
2022-01-29 09:30;36105;1664;502;0;204;38475
2022-01-29 10:30;34425;1757;501;1;0;36684
2022-01-29 11:30;34176;1869;501;1;0;36547
2022-01-29 12:30;34145;2268;498;1;0;36912
2022-01-29 13:30;34044;2731;497;1;0;37273
2022-01-29 14:30;34466;2794;498;0;0;37758
2022-01-29 15:30;34002;2556;501;0;0;37059
2022-01-29 16:30;33952;2599;502;0;0;37053
2022-01-29 17:30;34901;2989;504;0;0;38394
2022-01-29 18:30;34460;2682;507;0;0;37649
2022-01-29 19:30;34184;2705;509;0;0;37398
2022-01-29 20:30;33902;2550;510;0;0;36962
2022-01-29 21:30;33971;2572;510;0;0;37053
2022-01-29 22:30;33136;2575;513;0;0;36224
2022-01-29 23:30;30864;2561;510;0;0;33935
2022-01-30 00:30;30328;2535;511;0;0;33374
2022-01-30 01:30;30604;2486;512;0;0;33602
2022-01-30 02:30;30680;2441;508;0;0;33629
2022-01-30 03:30;30691;2433;508;0;0;33632
2022-01-30 04:30;31484;2482;508;0;0;34474
2022-01-30 05:30;33385;2615;507;0;0;36507
2022-01-30 06:30;34615;2559;508;0;0;37682
2022-01-30 07:30;35351;2529;508;0;0;38388
2022-01-30 08:30;35013;2477;508;0;0;37998
2022-01-30 09:30;34218;2627;510;0;0;37355
2022-01-30 10:30;32792;2669;505;1;0;35967
2022-01-30 11:30;31975;2752;504;1;0;35232
2022-01-30 12:30;31104;2779;512;1;0;34396
2022-01-30 13:30;30308;2735;509;1;0;33553
2022-01-30 14:30;29981;2757;514;1;0;33253
2022-01-30 15:30;30958;2654;517;0;0;34129
2022-01-30 16:30;32466;2535;513;0;0;35514
2022-01-30 17:30;34733;2627;512;0;0;37872
2022-01-30 18:30;34278;2679;511;0;0;37468
2022-01-30 19:30;34460;2632;510;0;0;37602
2022-01-30 20:30;34070;2542;509;0;0;37121
2022-01-30 21:30;33326;2806;509;0;0;36641
2022-01-30 22:30;32437;2172;510;0;0;35119
2022-01-30 23:30;31837;2138;509;0;0;34484
2022-01-31 00:30;30947;1964;509;0;0;33420
2022-01-31 01:30;30889;1808;509;0;0;33206
2022-01-31 02:30;30931;1714;507;0;0;33152
2022-01-31 03:30;31410;1968;508;0;0;33886
2022-01-31 04:30;32273;1852;504;0;0;34629
2022-01-31 05:30;34172;1835;500;0;0;36507
2022-01-31 06:30;34736;1771;501;0;0;37008
2022-01-31 07:30;35762;1572;500;0;0;37834
2022-01-31 08:30;35531;1305;499;0;0;37335
2022-01-31 09:30;34382;1148;498;0;0;36028
2022-01-31 10:30;33155;1196;496;1;0;34848
2022-01-31 11:30;32642;1214;497;1;0;34354
2022-01-31 12:30;32590;1202;497;3;0;34292
2022-01-31 13:30;32195;1229;499;3;0;33926
2022-01-31 14:30;31856;1225;500;1;0;33582
2022-01-31 15:30;32646;1091;500;2;0;34239
2022-01-31 16:30;34146;1242;491;0;0;35879
2022-01-31 17:30;35378;1510;492;0;0;37380
2022-01-31 18:30;35012;1731;493;0;0;37236
2022-01-31 19:30;34481;1748;494;0;0;36723
2022-01-31 20:30;34501;1552;497;0;0;36550
2022-01-31 21:30;34127;1450;506;0;0;36083
2022-01-31 22:30;34238;1268;513;0;0;36019
2022-01-31 23:30;32663;1135;511;0;0;34309
2022-02-01 00:30;32721;1044;510;0;0;34275
2022-02-01 01:30;33147;920;510;0;0;34577
2022-02-01 02:30;33342;841;503;0;0;34686
2022-02-01 03:30;34077;780;502;0;0;35359
2022-02-01 04:30;34170;872;502;0;0;35544
2022-02-01 05:30;35594;715;501;0;0;36810
2022-02-01 06:30;36255;685;501;0;0;37441
2022-02-01 07:30;36821;620;502;0;409;38352
2022-02-01 08:30;36495;529;503;1;407;37935
2022-02-01 09:30;35449;411;504;2;0;36366
2022-02-01 10:30;34777;277;499;3;0;35556
2022-02-01 11:30;33870;296;500;4;0;34670
2022-02-01 12:30;33909;282;510;4;0;34705
2022-02-01 13:30;32672;360;511;4;0;33547
2022-02-01 14:30;31956;426;510;3;0;32895
2022-02-01 15:30;33245;521;510;2;0;34278
2022-02-01 16:30;33900;1089;511;0;0;35500
2022-02-01 17:30;35172;1657;511;0;0;37340
2022-02-01 18:30;34577;2110;512;0;0;37199
2022-02-01 19:30;33427;2481;513;0;0;36421
2022-02-01 20:30;31605;2927;514;0;0;35046
2022-02-01 21:30;30438;2659;509;0;0;33606
2022-02-01 22:30;28891;2690;507;0;0;32088
2022-02-01 23:30;27254;2638;508;0;0;30400
2022-02-02 00:30;27625;2569;508;0;0;30702
2022-02-02 01:30;26927;2545;507;0;0;29979
2022-02-02 02:30;26352;2618;507;0;0;29477
2022-02-02 03:30;26278;2593;506;0;0;29377
2022-02-02 04:30;26536;2588;506;0;0;29630
2022-02-02 05:30;27751;2515;504;0;0;30770
2022-02-02 06:30;29724;2569;506;0;0;32799
2022-02-02 07:30;31341;2695;505;0;0;34541
2022-02-02 08:30;31312;2673;506;0;0;34491
2022-02-02 09:30;30592;2588;506;3;0;33689
2022-02-02 10:30;29681;2497;506;2;0;32686
2022-02-02 11:30;29286;2271;505;3;0;32065
2022-02-02 12:30;28368;2101;499;5;0;30973
2022-02-02 13:30;27979;2338;502;8;0;30827
2022-02-02 14:30;27911;2158;501;4;0;30574
2022-02-02 15:30;28716;2224;502;1;0;31443
2022-02-02 16:30;29851;1936;502;0;0;32289
2022-02-02 17:30;31056;2080;503;0;0;33639
2022-02-02 18:30;30439;2268;503;0;0;33210
2022-02-02 19:30;29437;2336;504;0;0;32277
2022-02-02 20:30;28957;2271;509;0;0;31737
2022-02-02 21:30;27920;2642;507;0;0;31069
2022-02-02 22:30;25808;2197;505;0;0;28510
2022-02-02 23:30;23763;2588;505;0;0;26856
2022-02-03 00:30;24122;2386;505;0;0;27013
2022-02-03 01:30;23773;2277;506;0;0;26556
2022-02-03 02:30;24034;2063;506;0;0;26603
2022-02-03 03:30;24279;1824;505;0;0;26608
2022-02-03 04:30;24788;1626;505;0;0;26919
2022-02-03 05:30;27103;1419;505;0;0;29027
2022-02-03 06:30;29910;1378;505;0;0;31793
2022-02-03 07:30;32147;1225;505;0;0;33877
2022-02-03 08:30;32862;1233;506;0;0;34601
2022-02-03 09:30;32469;1357;505;0;0;34331
2022-02-03 10:30;31568;1682;504;1;0;33755
2022-02-03 11:30;31196;1532;505;2;0;33235
2022-02-03 12:30;31169;1403;507;2;0;33081
2022-02-03 13:30;31473;1456;504;2;0;33435
2022-02-03 14:30;32130;1263;506;1;0;33900
2022-02-03 15:30;32835;1148;506;1;0;34490
2022-02-03 16:30;33798;1203;506;0;0;35507
2022-02-03 17:30;35605;1288;506;0;0;37399
2022-02-03 18:30;34575;1135;505;0;0;36215
2022-02-03 19:30;34788;1020;506;0;0;36314
2022-02-03 20:30;34690;854;508;0;0;36052
2022-02-03 21:30;34329;738;507;0;0;35574
2022-02-03 22:30;33664;856;508;0;0;35028
2022-02-03 23:30;30926;902;507;0;0;32335
2022-02-04 00:30;31510;821;508;0;0;32839
2022-02-04 01:30;30622;751;500;0;0;31873
2022-02-04 02:30;31025;713;499;0;0;32237
2022-02-04 03:30;31075;775;500;0;0;32350
2022-02-04 04:30;31596;869;501;0;0;32966
2022-02-04 05:30;33585;942;499;0;0;35026
2022-02-04 06:30;33643;1071;497;0;0;35211
2022-02-04 07:30;35828;1118;495;0;0;37441
2022-02-04 08:30;36092;1036;495;0;397;38020
2022-02-04 09:30;35359;1043;492;0;0;36894
2022-02-04 10:30;35075;1008;497;1;0;36581
2022-02-04 11:30;34564;948;501;1;0;36014
2022-02-04 12:30;34677;830;499;1;0;36007
2022-02-04 13:30;34975;872;495;1;0;36343
2022-02-04 14:30;34829;878;498;0;0;36205
2022-02-04 15:30;34996;879;501;0;0;36376
2022-02-04 16:30;35325;926;498;0;0;36749
2022-02-04 17:30;36536;888;498;0;0;37922
2022-02-04 18:30;35529;1033;495;0;0;37057
2022-02-04 19:30;35266;948;491;0;0;36705
2022-02-04 20:30;35068;933;492;0;0;36493
2022-02-04 21:30;33664;823;488;0;0;34975
2022-02-04 22:30;32357;746;488;0;0;33591
2022-02-04 23:30;31511;567;487;0;0;32565
2022-02-05 00:30;32197;423;488;0;0;33108
2022-02-05 01:30;32413;386;486;0;0;33285
2022-02-05 02:30;32477;338;487;0;0;33302
2022-02-05 03:30;32158;343;487;0;0;32988
2022-02-05 04:30;33195;206;491;0;0;33892
2022-02-05 05:30;34117;219;489;0;0;34825
2022-02-05 06:30;35065;269;488;0;0;35822
2022-02-05 07:30;36059;338;490;0;0;36887
2022-02-05 08:30;36420;407;492;0;0;37319
2022-02-05 09:30;35461;497;493;1;0;36452
2022-02-05 10:30;33755;630;492;1;0;34878
2022-02-05 11:30;32928;889;494;2;0;34313
2022-02-05 12:30;31734;1220;482;2;0;33438
2022-02-05 13:30;31448;1632;480;3;0;33563
2022-02-05 14:30;30998;1989;479;3;0;33469
2022-02-05 15:30;31039;2275;477;1;0;33792
2022-02-05 16:30;32086;2491;478;0;0;35055
2022-02-05 17:30;34661;2807;481;0;0;37949
2022-02-05 18:30;34833;2432;482;0;0;37747
2022-02-05 19:30;34643;2820;484;0;0;37947
2022-02-05 20:30;34358;2433;485;0;0;37276
2022-02-05 21:30;34260;2295;485;0;0;37040
2022-02-05 22:30;34048;2241;484;0;0;36773
2022-02-05 23:30;32345;2030;483;0;0;34858
2022-02-06 00:30;32286;2034;481;0;0;34801
2022-02-06 01:30;32343;1773;483;0;0;34599
2022-02-06 02:30;32259;1636;483;0;0;34378
2022-02-06 03:30;32470;1382;483;0;0;34335
2022-02-06 04:30;33016;1339;482;0;0;34837
2022-02-06 05:30;34207;1347;482;0;0;36036
2022-02-06 06:30;34535;1278;483;0;0;36296
2022-02-06 07:30;35099;1150;486;0;0;36735
2022-02-06 08:30;35348;903;490;0;0;36741
2022-02-06 09:30;35651;697;493;1;0;36842
2022-02-06 10:30;35900;403;493;1;0;36797
2022-02-06 11:30;35937;227;494;2;0;36660
2022-02-06 12:30;35387;290;493;2;0;36172
2022-02-06 13:30;35252;317;493;2;0;36064
2022-02-06 14:30;34898;560;497;1;0;35956
2022-02-06 15:30;35263;793;495;1;0;36552
2022-02-06 16:30;35230;1248;497;0;0;36975
2022-02-06 17:30;35700;1639;495;0;0;37834
2022-02-06 18:30;35232;1963;498;0;394;38087
2022-02-06 19:30;34490;2289;496;0;0;37275
2022-02-06 20:30;33589;2420;494;0;0;36503
2022-02-06 21:30;32499;2509;498;0;0;35506
2022-02-06 22:30;31111;2512;497;0;0;34120
2022-02-06 23:30;30062;2394;498;0;0;32954
2022-02-07 00:30;29969;2204;497;0;0;32670
2022-02-07 01:30;29835;1988;497;0;0;32320
2022-02-07 02:30;30080;1871;496;0;0;32447
2022-02-07 03:30;30308;1801;494;0;0;32603
2022-02-07 04:30;30898;1663;492;0;0;33053
2022-02-07 05:30;32587;1397;494;0;0;34478
2022-02-07 06:30;34517;1199;494;0;0;36210
2022-02-07 07:30;35953;1027;496;0;0;37476
2022-02-07 08:30;35774;837;496;1;0;37108
2022-02-07 09:30;34311;580;495;1;0;35387
2022-02-07 10:30;33049;363;495;3;0;33910
2022-02-07 11:30;32824;215;494;3;0;33536
2022-02-07 12:30;32586;117;494;3;0;33200
2022-02-07 13:30;33109;70;494;3;0;33676
2022-02-07 14:30;32463;75;494;2;0;33034
2022-02-07 15:30;32752;65;493;1;0;33311
2022-02-07 16:30;33676;103;491;0;0;34270
2022-02-07 17:30;34597;214;496;0;0;35307
2022-02-07 18:30;34293;396;496;0;0;35185
2022-02-07 19:30;33911;474;496;0;0;34881
2022-02-07 20:30;33998;538;495;0;0;35031
2022-02-07 21:30;33063;618;494;0;0;34175
2022-02-07 22:30;31676;530;494;0;0;32700
2022-02-07 23:30;30892;379;495;0;0;31766
2022-02-08 00:30;29961;312;493;0;0;30766
2022-02-08 01:30;29534;404;494;0;0;30432
2022-02-08 02:30;29364;492;493;0;0;30349
2022-02-08 03:30;29529;592;487;0;0;30608
2022-02-08 04:30;29526;746;493;0;0;30765
2022-02-08 05:30;29910;879;496;0;0;31285
2022-02-08 06:30;31950;927;493;0;0;33370
2022-02-08 07:30;33331;1027;491;0;0;34849
2022-02-08 08:30;32883;1007;492;1;0;34383
2022-02-08 09:30;31862;917;497;2;0;33278
2022-02-08 10:30;30884;793;494;3;0;32174
2022-02-08 11:30;30263;914;495;3;0;31675
2022-02-08 12:30;30024;1021;494;3;0;31542
2022-02-08 13:30;29255;1032;490;2;0;30779
2022-02-08 14:30;28711;1034;490;1;0;30236
2022-02-08 15:30;29263;1065;493;1;0;30822
2022-02-08 16:30;30286;1207;493;0;0;31986
2022-02-08 17:30;32755;1385;495;0;0;34635
2022-02-08 18:30;32918;1419;497;0;0;34834
2022-02-08 19:30;31979;1395;499;0;0;33873
2022-02-08 20:30;31129;1349;497;0;0;32975
2022-02-08 21:30;29697;1370;496;0;0;31563
2022-02-08 22:30;27998;1226;496;0;0;29720
2022-02-08 23:30;27098;1071;492;0;0;28661
2022-02-09 00:30;26306;1014;493;0;0;27813
2022-02-09 01:30;26309;954;493;0;0;27756
2022-02-09 02:30;26340;892;494;0;0;27726
2022-02-09 03:30;26621;812;492;0;0;27925
2022-02-09 04:30;27723;712;492;0;0;28927
2022-02-09 05:30;28995;587;495;0;0;30077
2022-02-09 06:30;31386;465;488;0;0;32339
2022-02-09 07:30;31605;452;488;0;0;32545
2022-02-09 08:30;30909;445;489;3;0;31846
2022-02-09 09:30;29044;422;487;5;0;29958
2022-02-09 10:30;27459;396;489;6;0;28350
2022-02-09 11:30;26843;497;487;8;0;27835
2022-02-09 12:30;25847;511;486;7;0;26851
2022-02-09 13:30;25813;428;486;5;0;26732
2022-02-09 14:30;25596;291;486;7;0;26380
2022-02-09 15:30;26281;345;483;3;0;27112
2022-02-09 16:30;28310;497;484;1;0;29292
2022-02-09 17:30;30151;806;486;0;0;31443
2022-02-09 18:30;29952;1023;487;0;0;31462
2022-02-09 19:30;29182;1206;488;0;0;30876
2022-02-09 20:30;28301;1389;487;0;0;30177
2022-02-09 21:30;27232;1520;491;0;0;29243
2022-02-09 22:30;25381;1624;491;0;0;27496
2022-02-09 23:30;23448;1745;498;0;0;25691
2022-02-10 00:30;22625;1720;496;0;0;24841
2022-02-10 01:30;22240;1638;497;0;0;24375
2022-02-10 02:30;21959;1582;497;0;0;24038
2022-02-10 03:30;22116;1399;497;0;0;24012
2022-02-10 04:30;22765;1304;496;0;0;24565
2022-02-10 05:30;24071;1244;495;0;0;25810
2022-02-10 06:30;26427;1125;498;0;0;28050
2022-02-10 07:30;28157;1250;497;0;0;29904
2022-02-10 08:30;28278;1261;498;1;0;30038
2022-02-10 09:30;27594;1292;496;3;0;29385
2022-02-10 10:30;27521;1389;495;1;0;29406
2022-02-10 11:30;26862;1374;495;2;0;28733
2022-02-10 12:30;25865;1418;497;4;0;27784
2022-02-10 13:30;25880;1586;497;4;0;27967
2022-02-10 14:30;25306;1820;497;2;0;27625
2022-02-10 15:30;24961;2011;495;2;0;27469
2022-02-10 16:30;26897;2112;496;1;0;29506
2022-02-10 17:30;28786;2176;496;0;0;31458
2022-02-10 18:30;29011;2140;496;0;0;31647
2022-02-10 19:30;28894;2222;496;0;0;31612
2022-02-10 20:30;28502;2373;498;0;0;31373
2022-02-10 21:30;26997;2324;496;0;0;29817
2022-02-10 22:30;24930;2308;494;0;0;27732
2022-02-10 23:30;23607;2263;495;0;0;26365
2022-02-11 00:30;23351;2202;495;0;0;26048
2022-02-11 01:30;22849;2192;496;0;0;25537
2022-02-11 02:30;22865;2055;494;0;0;25414
2022-02-11 03:30;23288;1964;493;0;0;25745
2022-02-11 04:30;23598;1885;493;0;0;25976
2022-02-11 05:30;25110;1913;489;0;0;27512
2022-02-11 06:30;27433;1612;491;0;0;29536
2022-02-11 07:30;30012;1199;491;0;0;31702
2022-02-11 08:30;30532;1088;491;0;0;32111
2022-02-11 09:30;29914;957;488;1;0;31360
2022-02-11 10:30;28790;883;488;6;0;30167
2022-02-11 11:30;27961;896;488;5;0;29350
2022-02-11 12:30;27888;949;489;5;0;29331
2022-02-11 13:30;27363;962;488;4;0;28817
2022-02-11 14:30;26782;1029;489;2;0;28302
2022-02-11 15:30;26665;1265;489;1;0;28420
2022-02-11 16:30;27253;1504;486;0;0;29243
2022-02-11 17:30;28244;2027;480;0;0;30751
2022-02-11 18:30;27821;2424;478;0;0;30723
2022-02-11 19:30;26730;2701;478;0;0;29909
2022-02-11 20:30;25354;2865;479;0;0;28698
2022-02-11 21:30;24730;2965;479;0;0;28174
2022-02-11 22:30;23749;2875;478;0;0;27102
2022-02-11 23:30;22042;2985;479;0;0;25506
2022-02-12 00:30;22273;2657;480;0;0;25410
2022-02-12 01:30;22060;2614;478;0;0;25152
2022-02-12 02:30;22200;2518;478;0;0;25196
2022-02-12 03:30;22385;2309;479;0;0;25173
2022-02-12 04:30;22576;2241;482;0;0;25299
2022-02-12 05:30;23010;2199;483;0;0;25692
2022-02-12 06:30;23715;2049;483;0;0;26247
2022-02-12 07:30;25259;2284;478;0;0;28021
2022-02-12 08:30;26396;2161;476;1;0;29034
2022-02-12 09:30;27421;1806;474;3;0;29704
2022-02-12 10:30;27642;1781;476;3;0;29902
2022-02-12 11:30;27672;1772;479;3;0;29926
2022-02-12 12:30;28318;1818;476;3;0;30615
2022-02-12 13:30;28153;1828;479;2;0;30462
2022-02-12 14:30;27934;1859;480;1;0;30274
2022-02-12 15:30;29016;1934;483;1;0;31434
2022-02-12 16:30;30013;1842;486;0;0;32341
2022-02-12 17:30;31972;2512;483;0;0;34967
2022-02-12 18:30;32037;2534;482;0;0;35053
2022-02-12 19:30;31556;2926;482;0;0;34964
2022-02-12 20:30;31417;2537;482;0;0;34436
2022-02-12 21:30;31494;2416;482;0;0;34392
2022-02-12 22:30;31295;2277;482;0;0;34054
2022-02-12 23:30;30986;2128;481;0;0;33595
2022-02-13 00:30;31346;1773;478;0;0;33597
2022-02-13 01:30;31495;1636;479;0;0;33610
2022-02-13 02:30;31895;1448;480;0;0;33823
2022-02-13 03:30;31707;1761;482;0;0;33950
2022-02-13 04:30;33380;1348;479;0;0;35207
2022-02-13 05:30;34299;1175;479;0;0;35953
2022-02-13 06:30;35073;1449;480;0;0;37002
2022-02-13 07:30;35560;1201;479;0;0;37240
2022-02-13 08:30;35493;899;476;4;0;36872
2022-02-13 09:30;34979;667;478;7;0;36131
2022-02-13 10:30;34316;524;477;9;0;35326
2022-02-13 11:30;34528;446;477;9;0;35460
2022-02-13 12:30;34219;357;478;9;0;35063
2022-02-13 13:30;33317;304;479;9;0;34109
2022-02-13 14:30;32775;265;481;8;0;33529
2022-02-13 15:30;33026;225;481;6;0;33738
2022-02-13 16:30;33530;299;483;1;0;34313
2022-02-13 17:30;35178;456;483;0;0;36117
2022-02-13 18:30;35246;579;484;0;0;36309
2022-02-13 19:30;34070;772;485;0;0;35327
2022-02-13 20:30;34662;737;487;0;0;35886
